id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,base_generator_count,base_generator_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,labelled_violation_count,labelled_violation_rank,combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,rank_identity_holds,base_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-last-seed-0013,ddgp,2,10,1,2-10,"{2,3,7,10}","{7,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{7,10}@{2,3}:base-clique;{7,10}@{2,3}:cone","{7,10}@{2,3}:base-clique;{7,10}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0014,ddgp,2,10,1,2-10,"{1,2,4,10}","{4,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{1,4}:base-clique;{10}@{1,4}:cone;{4,10}@{1,2}:base-clique;{4,10}@{1,2}:cone","{4,10}@{1,2}:base-clique;{4,10}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0015,ddgp,2,10,1,1-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,3}:base-clique;{10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0016,ddgp,2,10,1,1-10,"{1,2,3,5,6,8,9,10}","{5,6,8,9,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{5,9}:base-clique;{10}@{5,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0017,ddgp,2,10,1,2-10,"{2,3,4,8,10}","{4,8,10}",3,6,3,8,4,2,4,1,1,3,2,4,True,"{10}@{4,8}:base-clique;{10}@{4,8}:cone;{8,10}@{2,4}:base-clique;{8,10}@{2,4}:cone;{4,8,10}@{2,3}:base-clique;{4,8,10}@{2,3}:cone","{8,10}@{2,4}:base-clique;{8,10}@{2,4}:cone;{4,8,10}@{2,3}:base-clique;{4,8,10}@{2,3}:cone",8,4,3,2,True,True,True
ddgp-last-seed-0018,ddgp,2,10,1,3-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,2}:base-clique;{10}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0019,ddgp,2,10,1,3-10,"{1,2,3,4,5,6,7,10}","{4,5,6,7,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{6,7}:base-clique;{10}@{6,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0020,ddgp,2,10,1,2-10,"{2,3,4,9,10}","{4,9,10}",3,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{4,9}:base-clique;{10}@{4,9}:cone;{4,9,10}@{2,3}:base-clique","{4,9,10}@{2,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0021,ddgp,2,10,1,3-10,"{1,2,3,4,5,6,8,10}","{4,5,6,8,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{5,8}:base-clique;{10}@{5,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0022,ddgp,2,10,1,3-10,"{1,2,3,4,5,6,8,10}","{4,5,6,8,10}",5,7,4,16,0,0,1,4,4,4,0,1,True,"{10}@{5,8}:base-clique;{10}@{5,8}:cone;{8,10}@{5,6}:base-clique;{8,10}@{5,6}:cone;{5,6,8,10}@{2,4}:base-clique;{4,5,6,8,10}@{1,2}:base-clique;{4,5,6,8,10}@{1,2}:cone",,16,1,4,0,True,True,True
ddgp-last-seed-0023,ddgp,2,10,1,3-10,"{1,2,3,4,5,7,8,10}","{4,5,7,8,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,8}:base-clique;{10}@{2,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0024,ddgp,2,10,1,1-10,"{1,2,3,4,10}","{4,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0025,ddgp,2,10,1,1-10,"{1,3,4,5,7,10}","{4,5,7,10}",4,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{5,7}:base-clique;{10}@{5,7}:cone;{4,5,7,10}@{1,3}:base-clique","{4,5,7,10}@{1,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0026,ddgp,2,10,1,2-10,"{1,2,4,5,10}","{4,5,10}",3,6,3,8,2,1,2,2,2,3,1,2,True,"{10}@{1,5}:base-clique;{10}@{1,5}:cone;{5,10}@{1,4}:base-clique;{5,10}@{1,4}:cone;{4,5,10}@{1,2}:base-clique;{4,5,10}@{1,2}:cone","{4,5,10}@{1,2}:base-clique;{4,5,10}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-last-seed-0027,ddgp,2,10,1,2-10,"{1,2,3,5,7,8,10}","{5,7,8,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0028,ddgp,2,10,1,1-10,"{1,2,3,5,10}","{5,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0029,ddgp,2,10,1,1-10,"{1,2,3,4,5,10}","{4,5,10}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{4,5}:base-clique;{10}@{4,5}:cone;{5,10}@{2,4}:base-clique;{5,10}@{2,4}:cone;{4,5,10}@{2,3}:base-clique;{4,5,10}@{2,3}:cone",,8,1,3,0,True,True,True
ddgp-last-seed-0030,ddgp,2,10,1,2-10,"{1,2,3,4,5,10}","{4,5,10}",3,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{1,5}:base-clique;{10}@{1,5}:cone;{5,10}@{1,4}:base-clique;{5,10}@{1,4}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0031,ddgp,2,10,1,3-10,"{1,3,4,6,9,10}","{4,6,9,10}",4,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{6,9}:base-clique;{10}@{6,9}:cone;{4,6,9,10}@{1,3}:base-clique;{4,6,9,10}@{1,3}:cone","{4,6,9,10}@{1,3}:base-clique;{4,6,9,10}@{1,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0032,ddgp,2,10,1,2-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,3}:base-clique;{10}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0033,ddgp,2,10,1,1-10,"{1,2,4,5,10}","{4,5,10}",3,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone;{4,5,10}@{1,2}:base-clique;{4,5,10}@{1,2}:cone","{4,5,10}@{1,2}:base-clique;{4,5,10}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0034,ddgp,2,10,1,2-10,"{1,2,3,4,7,9,10}","{4,7,9,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{7,9}:base-clique;{10}@{7,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0035,ddgp,2,10,1,3-10,"{1,2,3,4,6,10}","{4,6,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{4,6}:base-clique;{10}@{4,6}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0036,ddgp,2,10,1,3-10,"{2,3,4,5,6,10}","{4,5,6,10}",4,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{5,6}:base-clique;{10}@{5,6}:cone;{4,5,6,10}@{2,3}:base-clique","{4,5,6,10}@{2,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0037,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,8,9,10}","{4,5,6,8,9,10}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{8,9}:base-clique;{10}@{8,9}:cone;{9,10}@{2,8}:base-clique;{9,10}@{2,8}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0038,ddgp,2,10,1,2-10,"{1,2,3,4,5,6,7,9,10}","{4,5,6,7,9,10}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{3,9}:base-clique;{10}@{3,9}:cone;{9,10}@{3,7}:base-clique;{9,10}@{3,7}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0039,ddgp,2,10,1,3-10,"{1,2,3,4,5,8,10}","{4,5,8,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,8}:base-clique;{10}@{1,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0040,ddgp,2,10,1,3-10,"{1,2,3,4,6,10}","{4,6,10}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{1,6}:base-clique;{10}@{1,6}:cone;{6,10}@{1,4}:base-clique;{6,10}@{1,4}:cone;{4,6,10}@{1,2}:base-clique;{4,6,10}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-last-seed-0041,ddgp,2,10,1,2-10,"{1,2,3,4,10}","{4,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,4}:base-clique;{10}@{1,4}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0042,ddgp,2,10,1,3-10,"{1,2,3,4,5,7,8,10}","{4,5,7,8,10}",5,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{5,8}:base-clique;{10}@{5,8}:cone;{5,7,8,10}@{3,4}:base-clique;{5,7,8,10}@{3,4}:cone","{5,7,8,10}@{3,4}:base-clique;{5,7,8,10}@{3,4}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0043,ddgp,2,10,1,1-10,"{1,2,3,4,5,9,10}","{4,5,9,10}",4,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{5,9}:base-clique;{10}@{5,9}:cone;{9,10}@{1,5}:base-clique;{9,10}@{1,5}:cone","{9,10}@{1,5}:base-clique;{9,10}@{1,5}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0044,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,7,10}","{4,5,6,7,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{6,7}:base-clique;{10}@{6,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0045,ddgp,2,10,1,2-10,"{2,3,7,8,10}","{7,8,10}",3,6,3,8,2,1,2,2,2,3,1,2,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone;{8,10}@{3,7}:base-clique;{8,10}@{3,7}:cone;{7,8,10}@{2,3}:base-clique;{7,8,10}@{2,3}:cone","{7,8,10}@{2,3}:base-clique;{7,8,10}@{2,3}:cone",8,2,3,1,True,True,True
ddgp-last-seed-0046,ddgp,2,10,1,1-10,"{1,3,4,5,6,10}","{4,5,6,10}",4,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{3,6}:base-clique;{10}@{3,6}:cone;{4,5,6,10}@{1,3}:base-clique","{4,5,6,10}@{1,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0047,ddgp,2,10,1,3-10,"{1,2,3,7,10}","{7,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,7}:base-clique;{10}@{2,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0048,ddgp,2,10,1,1-10,"{1,3,7,10}","{7,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{7,10}@{1,3}:base-clique;{7,10}@{1,3}:cone","{7,10}@{1,3}:base-clique;{7,10}@{1,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0049,ddgp,2,10,1,2-10,"{1,2,4,5,7,9,10}","{4,5,7,9,10}",5,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{4,9}:base-clique;{10}@{4,9}:cone;{4,5,7,9,10}@{1,2}:base-clique;{4,5,7,9,10}@{1,2}:cone","{4,5,7,9,10}@{1,2}:base-clique;{4,5,7,9,10}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0050,ddgp,2,10,1,1-10,"{1,2,4,5,6,10}","{4,5,6,10}",4,6,3,8,2,1,2,2,2,3,1,2,True,"{10}@{2,6}:base-clique;{10}@{2,6}:cone;{5,6,10}@{2,4}:base-clique;{5,6,10}@{2,4}:cone;{4,5,6,10}@{1,2}:base-clique;{4,5,6,10}@{1,2}:cone","{4,5,6,10}@{1,2}:base-clique;{4,5,6,10}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-last-seed-0051,ddgp,2,10,1,3-10,"{1,2,3,4,8,10}","{4,8,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,8}:base-clique;{10}@{1,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0052,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{7,8}:base-clique;{10}@{7,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0053,ddgp,2,10,1,1-10,"{1,2,3,5,10}","{5,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0054,ddgp,2,10,1,2-10,"{1,2,3,4,5,6,8,9,10}","{4,5,6,8,9,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,9}:base-clique;{10}@{1,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0055,ddgp,2,10,1,1-10,"{1,2,3,4,6,7,10}","{4,6,7,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{6,7}:base-clique;{10}@{6,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0056,ddgp,2,10,1,3-10,"{1,2,3,4,6,10}","{4,6,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,6}:base-clique;{10}@{2,6}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0057,ddgp,2,10,1,1-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,3}:base-clique;{10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0058,ddgp,2,10,1,3-10,"{1,2,3,4,5,7,10}","{4,5,7,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,7}:base-clique;{10}@{2,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0059,ddgp,2,10,1,1-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,3}:base-clique;{10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0060,ddgp,2,10,1,3-10,"{2,3,5,7,8,10}","{5,7,8,10}",4,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{7,8}:base-clique;{10}@{7,8}:cone;{5,7,8,10}@{2,3}:base-clique;{5,7,8,10}@{2,3}:cone","{5,7,8,10}@{2,3}:base-clique;{5,7,8,10}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0061,ddgp,2,10,1,1-10,"{1,2,3,4,5,8,9,10}","{4,5,8,9,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{5,9}:base-clique;{10}@{5,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0062,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,10}","{4,5,6,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{5,6}:base-clique;{10}@{5,6}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0063,ddgp,2,10,1,1-10,"{1,2,3,5,7,10}","{5,7,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,7}:base-clique;{10}@{2,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0064,ddgp,2,10,1,2-10,"{2,3,7,10}","{7,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{7,10}@{2,3}:base-clique;{7,10}@{2,3}:cone","{7,10}@{2,3}:base-clique;{7,10}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0065,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,7,9,10}","{4,5,6,7,9,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{3,9}:base-clique;{10}@{3,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0066,ddgp,2,10,1,2-10,"{1,2,5,8,10}","{5,8,10}",3,6,3,8,2,1,2,2,2,3,1,2,True,"{10}@{5,8}:base-clique;{10}@{5,8}:cone;{8,10}@{1,5}:base-clique;{8,10}@{1,5}:cone;{5,8,10}@{1,2}:base-clique;{5,8,10}@{1,2}:cone","{5,8,10}@{1,2}:base-clique;{5,8,10}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-last-seed-0067,ddgp,2,10,1,1-10,"{1,2,3,4,5,7,10}","{4,5,7,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{4,7}:base-clique;{10}@{4,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0068,ddgp,2,10,1,2-10,"{2,3,4,10}","{4,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{3,4}:base-clique;{10}@{3,4}:cone;{4,10}@{2,3}:base-clique;{4,10}@{2,3}:cone","{4,10}@{2,3}:base-clique;{4,10}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0069,ddgp,2,10,1,2-10,"{1,2,3,4,5,8,9,10}","{4,5,8,9,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{5,9}:base-clique;{10}@{5,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0070,ddgp,2,10,1,3-10,"{1,2,3,4,5,10}","{4,5,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0071,ddgp,2,10,1,2-10,"{1,2,3,5,6,7,8,9,10}","{5,6,7,8,9,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,9}:base-clique;{10}@{1,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0072,ddgp,2,10,1,1-10,"{1,2,3,10}",{10},1,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,3}:base-clique;{10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0073,ddgp,2,10,1,2-10,"{1,2,4,5,7,10}","{4,5,7,10}",4,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{4,7}:base-clique;{10}@{4,7}:cone;{4,5,7,10}@{1,2}:base-clique","{4,5,7,10}@{1,2}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0074,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,10}","{4,5,6,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{4,6}:base-clique;{10}@{4,6}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0075,ddgp,2,10,1,2-10,"{1,2,5,10}","{5,10}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{1,5}:base-clique;{10}@{1,5}:cone;{5,10}@{1,2}:base-clique;{5,10}@{1,2}:cone","{5,10}@{1,2}:base-clique;{5,10}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0076,ddgp,2,10,1,2-10,"{1,2,3,4,5,6,7,10}","{4,5,6,7,10}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{4,7}:base-clique;{10}@{4,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0077,ddgp,2,10,1,3-10,"{1,2,3,7,10}","{7,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{1,7}:base-clique;{10}@{1,7}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0078,ddgp,2,10,1,1-10,"{1,2,3,4,5,10}","{4,5,10}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{4,5}:base-clique;{10}@{4,5}:cone;{5,10}@{3,4}:base-clique;{5,10}@{3,4}:cone;{4,5,10}@{2,3}:base-clique;{4,5,10}@{2,3}:cone",,8,1,3,0,True,True,True
ddgp-last-seed-0079,ddgp,2,10,1,2-10,"{1,2,3,4,5,6,7,9,10}","{4,5,6,7,9,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{7,9}:base-clique;{10}@{7,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0080,ddgp,2,10,1,1-10,"{1,2,3,4,5,10}","{4,5,10}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,5}:base-clique;{10}@{2,5}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0081,ddgp,2,10,1,3-10,"{1,2,3,5,7,9,10}","{5,7,9,10}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,9}:base-clique;{10}@{2,9}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0082,ddgp,2,10,1,3-10,"{1,2,3,4,5,10}","{4,5,10}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{4,5}:base-clique;{10}@{4,5}:cone;{5,10}@{2,4}:base-clique;{5,10}@{2,4}:cone;{4,5,10}@{1,2}:base-clique;{4,5,10}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-last-seed-0083,ddgp,2,10,1,3-10,"{1,2,3,4,10}","{4,10}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0084,ddgp,2,10,1,2-10,"{2,3,4,5,6,8,10}","{4,5,6,8,10}",5,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{6,8}:base-clique;{10}@{6,8}:cone;{4,5,6,8,10}@{2,3}:base-clique","{4,5,6,8,10}@{2,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-seed-0085,ddgp,2,10,1,1-10,"{1,2,3,4,10}","{4,10}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone;{4,10}@{2,3}:base-clique;{4,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0086,ddgp,2,10,1,1-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0087,ddgp,2,10,1,3-10,"{1,2,3,7,10}","{7,10}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{2,7}:base-clique;{10}@{2,7}:cone;{7,10}@{1,2}:base-clique;{7,10}@{1,2}:cone",,4,1,2,0,True,True,True
