id,mode,pruning_kind,k,n,pruning_edge,raw_count,base_count,valid_count,removed_by_pruning,valid_fraction_of_base,outside_choices,outside_factor,normalized_base_count,normalized_valid_count,local_raw_count,local_base_count,local_valid_count,local_removed_by_pruning,local_valid_fraction_of_base,fix_u_size,fix_v_size,fix_union_size,fix_intersection_size,fix_symdiff_size,union_choices,intersection_choices,symdiff_choices,fix_u,fix_v,fix_union,fix_intersection,fix_symdiff
ddgp-nonlast-nonseed-0079,ddgp,nonlast-nonseed,2,10,5-8,128,8,8,0,1.0,4,16,0.5,0.5,8,8,4,4,0.5,4,4,5,3,2,3,1,2,"{1,2,4,5}","{1,2,4,8}","{1,2,4,5,8}","{1,2,4}","{5,8}"
ddgp-nonlast-nonseed-0080,ddgp,nonlast-nonseed,2,10,4-9,128,128,32,96,0.25,4,16,8.0,2.0,8,8,2,6,0.25,3,4,5,2,3,3,0,3,"{2,3,4}","{2,3,5,9}","{2,3,4,5,9}","{2,3}","{4,5,9}"
ddgp-nonlast-nonseed-0081,ddgp,nonlast-nonseed,2,10,4-9,128,8,4,4,0.5,5,32,0.25,0.125,4,4,2,2,0.5,3,3,4,2,2,2,0,2,"{1,3,4}","{1,3,9}","{1,3,4,9}","{1,3}","{4,9}"
ddgp-nonlast-nonseed-0082,ddgp,nonlast-nonseed,2,10,3-5,128,4,4,0,1.0,6,64,0.0625,0.0625,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{3},"{1,2,5}","{1,2,3,5}",{},"{1,2,3,5}"
ddgp-nonlast-nonseed-0083,ddgp,nonlast-nonseed,2,10,4-7,128,64,16,48,0.25,5,32,2.0,0.5,4,4,1,3,0.25,3,3,5,1,4,2,0,2,"{2,3,4}","{1,3,7}","{1,2,3,4,7}",{3},"{1,2,4,7}"
ddgp-nonlast-nonseed-0084,ddgp,nonlast-nonseed,2,10,6-8,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,6,3,7,2,5,4,0,4,"{1,2,3,4,5,6}","{1,3,8}","{1,2,3,4,5,6,8}","{1,3}","{2,4,5,6,8}"
ddgp-nonlast-nonseed-0085,ddgp,nonlast-nonseed,2,10,3-8,128,128,16,112,0.125,4,16,8.0,1.0,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{3},"{1,2,4,7,8}","{1,2,3,4,7,8}",{},"{1,2,3,4,7,8}"
ddgp-nonlast-nonseed-0086,ddgp,nonlast-nonseed,2,10,8-9,128,32,8,24,0.25,3,8,4.0,1.0,16,8,2,6,0.25,5,4,6,3,3,4,1,3,"{2,3,4,5,8}","{2,3,5,9}","{2,3,4,5,8,9}","{2,3,5}","{4,8,9}"
ddgp-nonlast-nonseed-0087,ddgp,nonlast-nonseed,2,10,5-8,128,32,32,0,1.0,5,32,1.0,1.0,4,1,1,0,1.0,3,3,5,1,4,2,0,2,"{1,3,5}","{1,2,8}","{1,2,3,5,8}",{1},"{2,3,5,8}"
ddgp-nonlast-nonseed-0088,ddgp,nonlast-nonseed,2,10,6-9,128,8,2,6,0.25,1,2,4.0,1.0,64,4,1,3,0.25,3,8,9,2,7,6,0,6,"{1,3,6}","{1,2,3,4,5,7,8,9}","{1,2,3,4,5,6,7,8,9}","{1,3}","{2,4,5,6,7,8,9}"
ddgp-nonlast-nonseed-0089,ddgp,nonlast-nonseed,2,10,4-8,128,64,32,32,0.5,4,16,4.0,2.0,8,4,2,2,0.5,3,5,5,3,2,3,1,2,"{2,3,4}","{2,3,4,5,8}","{2,3,4,5,8}","{2,3,4}","{5,8}"
ddgp-nonlast-nonseed-0090,ddgp,nonlast-nonseed,2,10,5-9,128,32,4,28,0.125,3,8,4.0,0.5,16,8,1,7,0.125,5,5,7,3,4,4,1,3,"{1,2,3,4,5}","{1,2,4,6,9}","{1,2,3,4,5,6,9}","{1,2,4}","{3,5,6,9}"
ddgp-nonlast-nonseed-0091,ddgp,nonlast-nonseed,2,10,7-8,128,8,4,4,0.5,4,16,0.5,0.25,8,4,1,3,0.25,3,5,6,2,4,3,0,3,"{1,2,7}","{1,2,3,4,8}","{1,2,3,4,7,8}","{1,2}","{3,4,7,8}"
ddgp-nonlast-nonseed-0092,ddgp,nonlast-nonseed,2,10,4-7,128,32,16,16,0.5,4,16,2.0,1.0,8,2,1,1,0.5,3,4,6,1,5,3,0,3,"{1,2,4}","{1,3,5,7}","{1,2,3,4,5,7}",{1},"{2,3,4,5,7}"
ddgp-nonlast-nonseed-0093,ddgp,nonlast-nonseed,2,10,6-7,128,4,4,0,1.0,3,8,0.5,0.5,16,1,1,0,1.0,5,5,7,3,4,4,1,3,"{1,2,3,4,6}","{1,3,4,5,7}","{1,2,3,4,5,6,7}","{1,3,4}","{2,5,6,7}"
ddgp-nonlast-nonseed-0094,ddgp,nonlast-nonseed,2,10,5-7,128,4,4,0,1.0,3,8,0.5,0.5,16,2,1,1,0.5,5,6,7,4,3,4,1,3,"{1,2,3,4,5}","{1,2,3,4,6,7}","{1,2,3,4,5,6,7}","{1,2,3,4}","{5,6,7}"
ddgp-nonlast-nonseed-0095,ddgp,nonlast-nonseed,2,10,7-9,128,16,4,12,0.25,2,4,4.0,1.0,32,4,1,3,0.25,6,7,8,5,3,5,2,3,"{1,2,3,4,5,7}","{1,2,3,4,5,8,9}","{1,2,3,4,5,7,8,9}","{1,2,3,4,5}","{7,8,9}"
ddgp-nonlast-nonseed-0096,ddgp,nonlast-nonseed,2,10,4-9,128,32,16,16,0.5,5,32,1.0,0.5,4,2,1,1,0.5,3,3,5,1,4,2,0,2,"{2,3,4}","{1,2,9}","{1,2,3,4,9}",{2},"{1,3,4,9}"
ddgp-nonlast-nonseed-0097,ddgp,nonlast-nonseed,2,10,7-9,128,32,8,24,0.25,2,4,8.0,2.0,32,8,2,6,0.25,6,4,7,3,4,5,1,4,"{2,3,4,5,6,7}","{2,3,4,9}","{2,3,4,5,6,7,9}","{2,3,4}","{5,6,7,9}"
ddgp-nonlast-nonseed-0098,ddgp,nonlast-nonseed,2,10,4-8,128,16,8,8,0.5,3,8,2.0,1.0,16,16,4,12,0.25,3,6,6,3,3,4,1,3,"{1,3,4}","{1,3,4,5,7,8}","{1,3,4,5,7,8}","{1,3,4}","{5,7,8}"
ddgp-nonlast-nonseed-0099,ddgp,nonlast-nonseed,2,10,5-9,128,128,16,112,0.125,4,16,8.0,1.0,8,8,1,7,0.125,3,4,6,1,5,3,0,3,"{2,3,5}","{1,3,4,9}","{1,2,3,4,5,9}",{3},"{1,2,4,5,9}"
ddgp-nonlast-nonseed-0100,ddgp,nonlast-nonseed,2,10,3-9,128,8,4,4,0.5,3,8,1.0,0.5,16,4,1,3,0.25,1,7,7,1,6,4,0,4,{3},"{1,2,3,4,5,6,9}","{1,2,3,4,5,6,9}",{3},"{1,2,4,5,6,9}"
