id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,base_generator_count,base_generator_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,labelled_violation_count,labelled_violation_rank,combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,rank_identity_holds,base_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-p5-n12-0026,ddgp,2,12,5,2-6;2-7;3-7;3-9;6-11,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,6,3,8,0,0,1,7,3,3,0,1,True,"{11}@{4,10}:base-clique;{11}@{4,10}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7}@{4,5}:base-clique;{6,7}@{4,5}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0027,ddgp,2,12,5,3-11;5-7;6-11;6-12;10-12,"{1,3,4,5,6,7,8,10,11,12}","{4,5,6,7,8,10,11,12}",8,9,5,32,2,1,2,6,4,5,1,2,True,"{12}@{3,8}:base-clique;{12}@{3,8}:cone;{11}@{1,4}:cone;{10}@{4,6}:base-clique;{10}@{4,6}:cone;{5}@{1,4}:cone;{5,11}@{1,4}:base-clique;{4,5,6,7,8,10,11,12}@{1,3}:base-clique;{4,5,6,7,8,10,11,12}@{1,3}:cone","{4,5,6,7,8,10,11,12}@{1,3}:base-clique;{4,5,6,7,8,10,11,12}@{1,3}:cone",32,2,5,1,True,True,True
ddgp-p5-n12-0028,ddgp,2,12,5,1-12;2-4;2-6;2-11;3-5,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,10,6,64,0,0,1,7,6,6,0,1,True,"{12}@{7,9}:base-clique;{12}@{7,9}:cone;{11}@{8,10}:base-clique;{11}@{8,10}:cone;{9,12}@{5,7}:base-clique;{9,12}@{5,7}:cone;{8,10,11}@{3,7}:base-clique;{6}@{1,3}:cone;{4,5,7,8,9,10,11,12}@{1,3}:cone;{4,5,6,7,8,9,10,11,12}@{1,3}:base-clique",,64,1,6,0,True,True,True
ddgp-p5-n12-0029,ddgp,2,12,5,2-7;2-8;3-11;5-10;9-11,"{1,2,3,4,5,7,8,9,10,11}","{4,5,7,8,9,10,11}",7,13,7,128,0,0,1,14,7,7,0,1,True,"{11}@{2,5}:base-clique;{11}@{2,5}:cone;{10}@{1,8}:base-clique;{10}@{1,8}:cone;{9}@{4,7}:base-clique;{9}@{4,7}:cone;{8,10}@{1,4}:cone;{7,9}@{1,4}:cone;{7,8,9,10}@{1,4}:base-clique;{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone;{4,7,8,9,10}@{1,3}:base-clique;{4,7,8,9,10}@{1,3}:cone",,128,1,7,0,True,True,True
ddgp-p5-n12-0030,ddgp,2,12,5,2-10;4-8;5-7;5-12;6-9,"{1,2,3,4,5,6,7,8,9,10,12}","{4,5,6,7,8,9,10,12}",8,7,4,16,0,0,1,5,4,4,0,1,True,"{12}@{1,8}:base-clique;{12}@{1,8}:cone;{10}@{1,7}:base-clique;{10}@{1,7}:cone;{9}@{3,7}:base-clique;{9}@{3,7}:cone;{5}@{1,2}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0031,ddgp,2,12,5,1-6;1-11;6-9;7-11;9-10,"{1,2,3,4,6,7,8,9,10,11}","{4,6,7,8,9,10,11}",7,5,3,8,0,0,1,5,3,3,0,1,True,"{11}@{3,4}:cone;{10}@{3,7}:base-clique;{10}@{3,7}:cone;{9}@{1,8}:base-clique;{9}@{1,8}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0032,ddgp,2,12,5,1-12;4-12;5-10;7-10;8-12,"{1,2,3,4,5,6,7,8,10,12}","{4,5,6,7,8,10,12}",7,6,3,8,0,0,1,6,3,3,0,1,True,"{12}@{2,5}:base-clique;{12}@{2,5}:cone;{10}@{2,8}:base-clique;{10}@{2,8}:cone;{7}@{5,6}:base-clique;{7}@{5,6}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0033,ddgp,2,12,5,1-9;1-11;5-9;5-10;10-12,"{1,2,3,4,5,7,9,10,11,12}","{4,5,7,9,10,11,12}",7,6,3,8,0,0,1,4,3,3,0,1,True,"{12}@{7,9}:base-clique;{12}@{7,9}:cone;{11}@{2,4}:base-clique;{11}@{2,4}:cone;{10}@{4,9}:base-clique;{10}@{4,9}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0034,ddgp,2,12,5,1-4;2-11;5-10;5-11;7-11,"{1,2,3,4,5,7,8,9,10,11}","{4,5,7,8,9,10,11}",7,7,4,16,0,0,1,8,4,4,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{7}@{1,2}:base-clique;{7}@{1,2}:cone;{5}@{3,4}:cone;{4,5,8,9,10,11}@{2,3}:base-clique;{4,5,8,9,10,11}@{2,3}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0035,ddgp,2,12,5,2-4;3-12;4-7;4-9;8-11,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,4,2,4,0,0,1,2,2,2,0,1,True,"{12}@{10,11}:base-clique;{12}@{10,11}:cone;{9}@{7,8}:base-clique;{9}@{7,8}:cone",,4,1,2,0,True,True,True
ddgp-p5-n12-0036,ddgp,2,12,5,1-11;3-9;4-7;7-10;9-10,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,5,3,8,0,0,1,5,3,3,0,1,True,"{11}@{2,9}:base-clique;{11}@{2,9}:cone;{10}@{1,2}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0037,ddgp,2,12,5,1-6;3-7;3-9;4-7;6-10,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,6,3,8,0,0,1,4,3,3,0,1,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone;{9}@{1,2}:base-clique;{9}@{1,2}:cone;{7}@{2,5}:base-clique;{7}@{2,5}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0038,ddgp,2,12,5,1-6;1-8;6-7;6-11;10-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,7,4,16,0,0,1,4,4,4,0,1,True,"{12}@{3,6}:base-clique;{12}@{3,6}:cone;{11}@{5,9}:base-clique;{11}@{5,9}:cone;{10}@{1,3}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0039,ddgp,2,12,5,3-7;3-8;4-11;6-12;8-12,"{1,2,3,4,5,6,7,8,10,11,12}","{4,5,6,7,8,10,11,12}",8,7,4,16,0,0,1,6,4,4,0,1,True,"{12}@{1,10}:base-clique;{12}@{1,10}:cone;{11}@{1,2}:base-clique;{11}@{1,2}:cone;{8}@{2,7}:base-clique;{8}@{2,7}:cone;{6}@{2,5}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0040,ddgp,2,12,5,1-12;3-9;3-12;4-12;8-12,"{1,2,3,4,5,7,8,9,12}","{4,5,7,8,9,12}",6,5,3,8,0,0,1,8,3,3,0,1,True,"{12}@{2,7}:base-clique;{12}@{2,7}:cone;{9}@{2,4}:base-clique;{9}@{2,4}:cone;{7,12}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0041,ddgp,2,12,5,1-7;2-9;7-9;7-10;7-11,"{1,2,3,4,5,7,9,10,11}","{4,5,7,9,10,11}",6,6,3,8,0,0,1,4,3,3,0,1,True,"{11}@{3,5}:base-clique;{11}@{3,5}:cone;{10}@{1,2}:base-clique;{10}@{1,2}:cone;{9}@{3,4}:base-clique;{9}@{3,4}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0042,ddgp,2,12,5,1-12;4-10;5-8;6-12;7-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,8,4,16,0,0,1,10,4,4,0,1,True,"{12}@{4,11}:base-clique;{12}@{4,11}:cone;{10}@{7,9}:base-clique;{10}@{7,9}:cone;{9,10}@{6,7}:base-clique;{9,10}@{6,7}:cone;{4,8,11,12}@{2,3}:base-clique;{4,8,11,12}@{2,3}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0043,ddgp,2,12,5,1-9;6-7;8-9;8-12;9-10,"{1,2,3,4,5,6,7,8,9,10,12}","{4,5,6,7,8,9,10,12}",8,8,4,16,0,0,1,7,4,4,0,1,True,"{12}@{1,10}:base-clique;{12}@{1,10}:cone;{9}@{5,7}:base-clique;{9}@{5,7}:cone;{8}@{1,5}:base-clique;{8}@{1,5}:cone;{6}@{2,5}:base-clique;{6}@{2,5}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0044,ddgp,2,12,5,1-7;1-10;2-8;4-9;8-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,6,3,8,0,0,1,3,3,3,0,1,True,"{12}@{1,11}:base-clique;{12}@{1,11}:cone;{10}@{7,8}:base-clique;{10}@{7,8}:cone;{9}@{3,6}:base-clique;{9}@{3,6}:cone",,16,1,4,0,False,True,True
ddgp-p5-n12-0045,ddgp,2,12,5,1-6;2-11;5-8;6-8;10-11,"{1,2,3,4,5,6,7,8,10,11}","{4,5,6,7,8,10,11}",7,5,3,8,0,0,1,5,3,3,0,1,True,"{11}@{1,3}:cone;{10}@{2,6}:base-clique;{10}@{2,6}:cone;{8}@{3,7}:base-clique;{8}@{3,7}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0046,ddgp,2,12,5,3-9;5-11;7-8;7-12;9-10,"{1,2,3,4,5,7,8,9,10,11,12}","{4,5,7,8,9,10,11,12}",8,8,4,16,0,0,1,4,4,4,0,1,True,"{12}@{2,9}:base-clique;{12}@{2,9}:cone;{11}@{7,9}:base-clique;{11}@{7,9}:cone;{10}@{4,7}:base-clique;{10}@{4,7}:cone;{8}@{1,5}:base-clique;{8}@{1,5}:cone",,16,1,4,0,True,True,True
ddgp-p5-n12-0047,ddgp,2,12,5,1-4;1-11;5-12;6-12;7-9,"{1,2,3,4,5,6,7,8,9,10,11,12}","{4,5,6,7,8,9,10,11,12}",9,6,3,8,0,0,1,4,3,3,0,1,True,"{12}@{4,10}:base-clique;{12}@{4,10}:cone;{11}@{5,9}:base-clique;{11}@{5,9}:cone;{7}@{3,6}:base-clique;{7}@{3,6}:cone",,8,1,3,0,True,True,True
ddgp-p5-n12-0048,ddgp,2,12,5,1-8;5-7;6-11;9-10;10-11,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,10,5,32,0,0,1,9,5,5,0,1,True,"{11}@{1,7}:base-clique;{11}@{1,7}:cone;{10}@{1,6}:base-clique;{10}@{1,6}:cone;{9}@{5,6}:base-clique;{9}@{5,6}:cone;{8}@{4,6}:base-clique;{8}@{4,6}:cone;{7,11}@{1,4}:base-clique;{7,11}@{1,4}:cone",,32,1,5,0,True,True,True
ddgp-p5-n12-0049,ddgp,2,12,5,4-7;4-8;5-6;5-7;10-11,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{5,9}:base-clique;{11}@{5,9}:cone",,2,1,1,0,True,True,True
ddgp-p5-n12-0050,ddgp,2,12,5,2-10;4-12;5-12;6-12;10-12,"{1,2,3,4,5,6,7,8,10,12}","{4,5,6,7,8,10,12}",7,6,3,8,0,0,1,7,3,3,0,1,True,"{12}@{3,8}:base-clique;{12}@{3,8}:cone;{10}@{3,7}:base-clique;{10}@{3,7}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone",,8,1,3,0,True,True,True
