id,mode,k,n,pruning_count,pruning_edges,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,full_base_stabilizer_rank,full_valid_stabilizer_rank,full_valid_rank_matches,edge_rule_base_generator_rank,edge_rule_valid_generator_rank,predicted_valid_by_edge_rule,edge_rule_rank_matches,edge_rule_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_span,violation_kernel_valid_rank,violation_kernel_valid_formula_rank,violation_kernel_formula_rank_matches_masks,predicted_valid_by_violation_kernel,violation_kernel_rank_matches,violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_violation_kernel_span,labelled_violation_kernel_valid_rank,labelled_violation_kernel_valid_formula_rank,labelled_violation_kernel_formula_rank_matches_masks,predicted_valid_by_labelled_violation_kernel,labelled_violation_kernel_rank_matches,labelled_violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_labelled_violation_kernel_span,graph_valid_span_rank,graph_valid_span_rank_matches,graph_valid_rank_matches_full_valid,decisions,fix_union,edge_rule_base_generators,edge_rule_valid_generators,edge_rule_valid_span_masks,violation_kernel_valid_masks,labelled_violation_kernel_valid_masks,full_valid_stabilizer_masks,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-p3-n10-0039,ddgp,3,10,3,2-10;4-8;4-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{3,6,9}:base-clique;{10}@{3,6,9}:cone;{8}@{1,2,5}:base-clique;{8}@{1,2,5}:cone",,{},{},{},{},6,8,3,6,8,3,19,4
ddgp-p3-n10-0040,ddgp,3,10,3,4-8;4-10;5-7,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{1,6,8}:base-clique;{10}@{1,6,8}:cone",,{},{},{},{},6,7,3,6,7,3,22,4
ddgp-p4-n10-0001,ddgp,3,10,4,1-6;1-10;6-9;7-8,6,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{4,5,6}:base-clique;{10}@{4,5,6}:cone;{9}@{1,2,4}:cone;{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone;{7}@{2,3,6}:base-clique;{7}@{2,3,6}:cone",,{},"{};{7,8}",{},{},5,3,4,5,3,4,3,1
ddgp-p4-n10-0002,ddgp,3,10,4,1-7;1-9;2-9;6-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,2,8}:base-clique;{10}@{1,2,8}:cone;{9}@{3,5,6}:base-clique;{9}@{3,5,6}:cone;{7}@{3,4,6}:base-clique;{7}@{3,4,6}:cone",,{},{},{},{},6,7,5,6,7,5,13,3
ddgp-p4-n10-0003,ddgp,3,10,4,1-9;1-10;7-8;8-9,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{3,6,7}:base-clique;{10}@{3,6,7}:cone;{9}@{2,4,6}:base-clique;{9}@{2,4,6}:cone;{8}@{3,4,5}:base-clique;{8}@{3,4,5}:cone",,{},{},{},{},6,7,4,6,7,4,13,3
ddgp-p4-n10-0004,ddgp,3,10,4,2-10;6-7;7-10;8-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{5,6,9}:base-clique;{10}@{5,6,9}:cone;{8}@{1,3,7}:base-clique;{8}@{1,3,7}:cone;{7,8}@{1,2,3}:base-clique;{7,8}@{1,2,3}:cone",,{},{},{},{},6,6,6,6,6,6,10,3
ddgp-p4-n10-0005,ddgp,3,10,4,2-10;4-5;4-8;5-9,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{6,7,9}:base-clique;{10}@{6,7,9}:cone;{8}@{1,2,3}:cone;{5,6,7,8,9,10}@{1,2,3}:base-clique",,{},{},{},{},4,5,1,4,5,1,9,3
ddgp-p4-n10-0006,ddgp,3,10,4,3-8;4-7;6-8;7-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4,6}:base-clique;{9}@{2,4,6}:cone;{7}@{2,5,6}:base-clique;{7}@{2,5,6}:cone",,{},{},{},{},5,6,2,5,6,2,9,2
ddgp-p4-n10-0007,ddgp,3,10,4,2-9;5-10;6-9;6-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{2,3,7}:base-clique;{10}@{2,3,7}:cone;{9}@{3,7,8}:base-clique;{9}@{3,7,8}:cone",,{},{},{},{},6,6,6,6,6,6,11,2
ddgp-p4-n10-0008,ddgp,3,10,4,2-10;3-9;5-9;6-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{5,7,8}:base-clique;{10}@{5,7,8}:cone;{9}@{1,7,8}:base-clique;{9}@{1,7,8}:cone",,{},{},{},{},5,7,2,5,7,2,11,2
ddgp-p4-n10-0009,ddgp,3,10,4,4-8;5-9;7-10;9-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{5,6,8}:base-clique;{10}@{5,6,8}:cone;{9}@{2,3,7}:base-clique;{9}@{2,3,7}:cone",,{},{},{},{},5,4,2,5,4,2,5,2
ddgp-p4-n10-0010,ddgp,3,10,4,2-8;4-10;5-9;8-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{2,3,6}:base-clique;{10}@{2,3,6}:cone;{9}@{3,6,7}:base-clique;{9}@{3,6,7}:cone;{8}@{1,4,5}:base-clique;{8}@{1,4,5}:cone",,{},{},{},{},6,6,6,6,6,6,11,3
ddgp-p4-n10-0011,ddgp,3,10,4,1-8;2-9;6-10;8-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,3,7}:base-clique;{10}@{1,3,7}:cone;{9}@{3,7,8}:base-clique;{9}@{3,7,8}:cone",,{},{},{},{},6,7,5,6,7,5,15,3
ddgp-p4-n10-0012,ddgp,3,10,4,1-7;4-8;6-7;7-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,3,8}:base-clique;{9}@{2,3,8}:cone;{7}@{2,3,4}:base-clique;{7}@{2,3,4}:cone",,{},{},{},{},6,5,6,6,5,6,12,3
ddgp-p4-n10-0013,ddgp,3,10,4,3-7;4-10;5-9;6-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}","{10}@{1,2,3}:cone;{9}@{1,4,7}:base-clique;{9}@{1,4,7}:cone;{5}@{1,2,4}:base-clique;{5}@{1,2,4}:cone",,{},{},{},{},5,3,6,5,3,6,4,2
ddgp-p4-n10-0014,ddgp,3,10,4,2-9;3-7;3-9;4-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,5,8}:base-clique;{9}@{1,5,8}:cone",,{},{},{},{},6,7,3,6,7,3,13,3
ddgp-p4-n10-0015,ddgp,3,10,4,1-7;1-9;3-9;6-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,5,8}:base-clique;{10}@{1,5,8}:cone;{9}@{5,6,8}:base-clique;{9}@{5,6,8}:cone",,{},{},{},{},5,6,2,5,6,2,11,3
ddgp-p4-n10-0016,ddgp,3,10,4,2-7;2-9;5-9;7-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,7,8,9}","{1,2,3,4,5,7,8,9}","{9}@{3,4,8}:base-clique;{9}@{3,4,8}:cone;{7}@{3,4,5}:base-clique;{7}@{3,4,5}:cone",,{},{},{},{},5,2,6,5,2,6,2,1
ddgp-p4-n10-0017,ddgp,3,10,4,4-7;4-10;6-8;9-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,5,7}:base-clique;{10}@{1,5,7}:cone;{9}@{2,4,6}:base-clique;{9}@{2,4,6}:cone;{8}@{3,4,5}:base-clique;{8}@{3,4,5}:cone",,{},{},{},{},5,4,3,5,4,3,4,1
ddgp-p4-n10-0018,ddgp,3,10,4,2-8;5-10;6-9;7-8,6,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,3,9}:base-clique;{10}@{1,3,9}:cone;{8}@{1,3,5}:cone;{7}@{2,3,4}:base-clique;{7}@{2,3,4}:cone;{6}@{1,3,5}:cone;{6,8}@{1,3,5}:base-clique;{5,6,8,9,10}@{1,2,3}:base-clique;{5,6,8,9,10}@{1,2,3}:cone",,{},"{};{5,6,7,8,9,10}",{},{},5,3,7,5,3,7,4,2
ddgp-p4-n10-0019,ddgp,3,10,4,4-9;5-8;6-8;8-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{2,3,9}:base-clique;{10}@{2,3,9}:cone;{8}@{2,4,7}:base-clique;{8}@{2,4,7}:cone",,{},{},{},{},6,6,7,6,6,7,15,4
ddgp-p4-n10-0020,ddgp,3,10,4,2-10;3-6;5-8;7-9,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,5,9}:base-clique;{10}@{1,5,9}:cone;{8}@{2,6,7}:base-clique;{8}@{2,6,7}:cone;{6,7,8}@{1,2,5}:base-clique;{6,7,8}@{1,2,5}:cone",,{},{},{},{},6,7,5,6,7,5,12,3
ddgp-p4-n10-0021,ddgp,3,10,4,1-8;2-8;3-10;5-10,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{1,2,4}:base-clique;{10}@{1,2,4}:cone;{5}@{2,3,4}:cone",,{},{},{},{},5,5,3,5,5,3,9,3
ddgp-p4-n10-0022,ddgp,3,10,4,2-10;3-9;6-8;6-9,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{4,7,8}:base-clique;{10}@{4,7,8}:cone;{9}@{1,5,7}:base-clique;{9}@{1,5,7}:cone",,{},{},{},{},6,8,5,6,8,5,22,4
ddgp-p4-n10-0023,ddgp,3,10,4,1-7;3-6;3-9;7-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{4,5,7}:base-clique;{9}@{4,5,7}:cone;{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone",,{},{},{},{},6,5,5,6,5,5,10,3
ddgp-p4-n10-0024,ddgp,3,10,4,3-8;5-7;6-9;7-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{4,5,6}:base-clique;{10}@{4,5,6}:cone;{9}@{1,5,8}:base-clique;{9}@{1,5,8}:cone;{7}@{2,4,6}:base-clique;{7}@{2,4,6}:cone",,{},{},{},{},6,6,5,6,6,5,8,2
ddgp-p4-n10-0025,ddgp,3,10,4,1-9;2-8;6-7;7-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{8}@{1,3,5}:base-clique;{8}@{1,3,5}:cone;{6,7,9}@{3,4,5}:base-clique",,{},{},{},{},5,6,4,5,6,4,11,3
ddgp-p4-n10-0026,ddgp,3,10,4,3-7;3-8;4-7;6-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4,5}:base-clique;{9}@{2,4,5}:cone",,{},{},{},{},6,5,4,6,5,4,10,3
ddgp-p4-n10-0027,ddgp,3,10,4,3-8;4-7;4-10;8-10,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{1,3,6}:base-clique;{10}@{1,3,6}:cone;{8}@{1,2,7}:base-clique;{8}@{1,2,7}:cone",,{},{},{},{},6,6,5,6,6,5,12,3
ddgp-p4-n10-0028,ddgp,3,10,4,4-5;4-8;4-10;8-9,6,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,3,8}:base-clique;{10}@{1,3,8}:cone;{9}@{2,3,7}:base-clique;{9}@{2,3,7}:cone;{6,7,8,9,10}@{1,2,3}:cone;{5}@{1,2,3}:cone;{5,6,7,8,9,10}@{1,2,3}:base-clique",,{},{},{},{},5,5,6,5,5,6,10,3
ddgp-p4-n10-0029,ddgp,3,10,4,5-7;5-8;8-10;9-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{3,5,6}:base-clique;{10}@{3,5,6}:cone;{9}@{2,6,8}:base-clique;{9}@{2,6,8}:cone",,{},{},{},{},6,7,1,6,7,1,15,4
ddgp-p4-n10-0030,ddgp,3,10,4,2-8;4-7;5-8;8-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{3,5,9}:base-clique;{10}@{3,5,9}:cone;{8}@{1,3,6}:base-clique;{8}@{1,3,6}:cone;{7}@{1,2,6}:base-clique;{7}@{1,2,6}:cone",,{},{},{},{},6,7,4,6,7,4,13,3
ddgp-p4-n10-0031,ddgp,3,10,4,1-10;3-10;4-9;8-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{2,4,7}:base-clique;{10}@{2,4,7}:cone;{9}@{1,3,7}:base-clique;{9}@{1,3,7}:cone;{8}@{2,6,7}:base-clique;{8}@{2,6,7}:cone",,{},{},{},{},6,6,3,6,6,3,14,3
ddgp-p4-n10-0032,ddgp,3,10,4,3-6;5-8;6-7;8-10,6,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,5,9}:base-clique;{10}@{1,5,9}:cone;{8}@{1,2,4}:base-clique;{8}@{1,2,4}:cone;{7}@{2,3,5}:base-clique;{7}@{2,3,5}:cone;{6}@{1,2,5}:base-clique;{6}@{1,2,5}:cone",,{},{},{},{},6,5,7,6,5,7,6,2
ddgp-p4-n10-0033,ddgp,3,10,4,1-7;3-9;5-8;5-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,6}:base-clique;{9}@{1,2,6}:cone;{8}@{2,3,6}:base-clique;{8}@{2,3,6}:cone;{7}@{2,5,6}:base-clique;{7}@{2,5,6}:cone",,{},{},{},{},6,5,7,6,5,7,5,1
ddgp-p4-n10-0034,ddgp,3,10,4,1-8;2-9;6-7;6-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,2,3}:base-clique;{10}@{1,2,3}:cone;{9}@{3,6,8}:base-clique;{9}@{3,6,8}:cone",,{},{},{},{},5,4,2,5,4,2,6,2
ddgp-p4-n10-0035,ddgp,3,10,4,1-9;2-8;2-10;3-10,6,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,6,7}:base-clique;{10}@{1,6,7}:cone;{9}@{2,4,6}:base-clique;{9}@{2,4,6}:cone;{8}@{1,3,5}:base-clique;{8}@{1,3,5}:cone;{5,8}@{1,3,4}:base-clique;{5,8}@{1,3,4}:cone",,{},{};{5},{},{},5,3,3,5,3,3,3,1
ddgp-p4-n10-0036,ddgp,3,10,4,1-10;2-10;3-6;4-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,8,10}","{1,2,3,4,5,6,8,10}","{10}@{4,5,6}:base-clique;{10}@{4,5,6}:cone;{8}@{2,5,6}:base-clique;{8}@{2,5,6}:cone",,{},{},{},{},6,8,6,5,6,6,8,2
ddgp-p4-n10-0037,ddgp,3,10,4,3-7;5-8;7-8;7-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,2,9}:base-clique;{10}@{1,2,9}:cone;{7}@{2,4,6}:base-clique;{7}@{2,4,6}:cone",,{},{},{},{},6,6,3,6,6,3,16,4
ddgp-p4-n10-0038,ddgp,3,10,4,2-10;4-10;5-7;5-10,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,10}","{1,2,3,4,5,6,7,10}","{10}@{1,6,7}:base-clique;{10}@{1,6,7}:cone;{5,6,7,10}@{1,2,3}:base-clique;{5,6,7,10}@{1,2,3}:cone",,{},{},{},{},6,8,7,6,8,7,14,3
ddgp-p4-n10-0039,ddgp,3,10,4,2-10;5-8;6-9;7-10,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,3,6}:base-clique;{10}@{1,3,6}:cone;{9}@{2,5,7}:base-clique;{9}@{2,5,7}:cone;{8}@{2,3,7}:base-clique;{8}@{2,3,7}:cone",,{},{},{},{},6,6,6,6,6,6,12,3
ddgp-p4-n10-0040,ddgp,3,10,4,2-7;4-8;6-8;6-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{1,5,9}:base-clique;{10}@{1,5,9}:cone;{6}@{1,2,5}:cone",,{},{},{},{},5,6,2,5,6,2,12,3
