id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,graph_generator_count,graph_generator_rank,base_labelled_violation_count,base_labelled_violation_rank,base_combined_mask_violation_rank,base_kernel_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,valid_labelled_violation_count,valid_labelled_violation_rank,valid_combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,base_rank_identity_holds,valid_rank_identity_holds,graph_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-p2-n10-0032,ddgp,2,10,2,3-9;4-7,"{1,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,11,6,6,3,7,4,16,4,2,4,9,5,7,2,4,True,True,"{9}@{7,8}:base-clique;{9}@{7,8}:cone;{8,9}@{3,6}:cone;{7,9}@{3,6}:cone;{7,8,9}@{3,6}:base-clique;{6,7,8,9}@{4,5}:base-clique;{6,7,8,9}@{4,5}:cone;{5,6,7,8,9}@{3,4}:base-clique;{5,6,7,8,9}@{3,4}:cone;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone","{5,6,7,8,9}@{3,4}:base-clique;{5,6,7,8,9}@{3,4}:cone;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone",16,4,4,2,True,True,True
ddgp-p2-n10-0033,ddgp,2,10,2,2-9;4-7,"{1,2,4,5,6,7,9}","{4,5,6,7,9}",5,8,5,5,3,6,3,8,1,1,2,9,5,6,1,2,True,True,"{9}@{6,7}:base-clique;{9}@{6,7}:cone;{7,9}@{1,5}:base-clique;{7,9}@{1,5}:cone;{6,9}@{1,2}:cone;{5,7,9}@{1,2}:cone;{4}@{1,2}:cone;{4,5,6,7,9}@{1,2}:base-clique","{4,5,6,7,9}@{1,2}:base-clique",8,2,3,1,True,True,True
ddgp-p2-n10-0034,ddgp,2,10,2,1-6;3-8,"{1,2,3,4,5,6,8}","{4,5,6,8}",4,8,4,4,3,4,1,2,0,0,1,7,4,4,0,1,True,True,"{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6}@{3,5}:base-clique;{6}@{3,5}:cone;{5,6}@{2,3}:base-clique;{5,6}@{2,3}:cone;{4,8}@{1,3}:base-clique;{4,8}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0035,ddgp,2,10,2,7-8;7-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,11,6,7,4,6,2,4,0,0,1,15,6,6,0,1,True,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone;{8}@{4,6}:base-clique;{8}@{4,6}:cone;{7}@{1,5}:base-clique;{7}@{1,5}:cone;{6,8}@{1,3}:cone;{5,7}@{1,3}:cone;{5,6,7,8}@{1,3}:base-clique;{4,8,10}@{2,3}:base-clique;{4,8,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0036,ddgp,2,10,2,2-6;2-10,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,13,7,14,6,8,2,4,0,0,1,20,8,8,0,1,True,True,"{10}@{8,9}:base-clique;{10}@{8,9}:cone;{9,10}@{5,6}:cone;{8,10}@{5,7}:base-clique;{8,10}@{5,7}:cone;{7,8,10}@{5,6}:cone;{7,8,9,10}@{5,6}:base-clique;{6,7,8,9,10}@{1,4}:base-clique;{6,7,8,9,10}@{1,4}:cone;{5,7,8,9,10}@{3,4}:base-clique;{5,7,8,9,10}@{3,4}:cone;{4,5,6,7,8,9,10}@{2,3}:base-clique;{4,5,6,7,8,9,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0037,ddgp,2,10,2,1-4;6-8,"{1,2,3,4,5,6,7,8}","{4,5,6,7,8}",5,8,5,4,2,5,3,8,0,0,1,7,5,5,0,1,True,True,"{8}@{2,7}:base-clique;{8}@{2,7}:cone;{7,8}@{3,5}:cone;{6}@{3,5}:cone;{6,7,8}@{3,5}:base-clique;{5,6,7,8}@{2,3}:cone;{4}@{2,3}:cone;{4,5,6,7,8}@{2,3}:base-clique",,8,1,3,0,True,True,True
ddgp-p2-n10-0038,ddgp,2,10,2,4-9;7-9,"{1,2,4,6,7,9}","{4,6,7,9}",4,6,4,3,2,5,3,8,1,1,2,6,4,5,1,2,True,True,"{9}@{1,2}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7}@{1,2}:cone;{4,7}@{1,2}:cone;{4,6,7,9}@{1,2}:base-clique","{4,6,7,9}@{1,2}:base-clique",8,2,3,1,True,True,True
ddgp-p2-n10-0039,ddgp,2,10,2,1-9;3-10,"{1,2,3,8,9,10}","{8,9,10}",3,6,3,0,0,3,3,8,0,0,1,4,3,3,0,1,True,True,"{10}@{8,9}:base-clique;{10}@{8,9}:cone;{9,10}@{2,8}:base-clique;{9,10}@{2,8}:cone;{8,9,10}@{1,2}:base-clique;{8,9,10}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0040,ddgp,2,10,2,3-9;6-10,"{1,2,3,4,5,6,8,9,10}","{4,5,6,8,9,10}",6,12,6,10,3,6,3,8,0,0,1,17,6,6,0,1,True,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone;{9}@{6,8}:base-clique;{9}@{6,8}:cone;{8,9}@{1,6}:base-clique;{8,9}@{1,6}:cone;{6,8,9}@{4,5}:base-clique;{6,8,9}@{4,5}:cone;{5,6,8,9}@{1,2}:base-clique;{5,6,8,9}@{1,2}:cone;{4,6,8,9,10}@{1,3}:base-clique;{4,6,8,9,10}@{1,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0041,ddgp,2,10,2,6-9;7-10,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,13,7,7,4,8,4,16,0,0,1,15,8,8,0,1,True,True,"{10}@{4,6}:base-clique;{10}@{4,6}:cone;{9}@{5,8}:base-clique;{9}@{5,8}:cone;{8,9}@{1,4}:cone;{7}@{2,3}:base-clique;{7}@{2,3}:cone;{6,10}@{2,5}:base-clique;{6,10}@{2,5}:cone;{5,6,9,10}@{1,4}:cone;{5,6,8,9,10}@{1,4}:base-clique;{4,5,6,8,9,10}@{1,2}:base-clique;{4,5,6,8,9,10}@{1,2}:cone",,16,1,4,0,True,True,True
ddgp-p2-n10-0042,ddgp,2,10,2,2-5;3-6,"{1,2,3,4,5,6}","{4,5,6}",3,6,3,2,1,3,2,4,0,0,1,5,3,3,0,1,True,True,"{6}@{1,4}:base-clique;{6}@{1,4}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone;{4,5,6}@{1,2}:base-clique;{4,5,6}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0043,ddgp,2,10,2,6-8;7-9,"{1,2,3,4,6,7,8,9}","{4,6,7,8,9}",5,9,5,4,2,5,3,8,0,0,1,9,5,5,0,1,True,True,"{9}@{1,6}:base-clique;{9}@{1,6}:cone;{8}@{2,3}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone;{6,9}@{2,3}:cone;{6,8,9}@{2,3}:base-clique;{4,7}@{1,2}:base-clique;{4,7}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0044,ddgp,2,10,2,4-5;8-10,"{1,2,3,4,5,6,8,10}","{4,5,6,8,10}",5,10,5,5,3,5,2,4,0,0,1,10,5,5,0,1,True,True,"{10}@{2,6}:base-clique;{10}@{2,6}:cone;{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6,10}@{3,4}:base-clique;{6,10}@{3,4}:cone;{5}@{1,3}:base-clique;{5}@{1,3}:cone;{4,6,8,10}@{2,3}:base-clique;{4,6,8,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0045,ddgp,2,10,2,2-9;3-6,"{1,2,3,4,5,6,9}","{4,5,6,9}",4,8,4,7,3,4,1,2,0,0,1,11,4,4,0,1,True,True,"{9}@{5,6}:base-clique;{9}@{5,6}:cone;{6,9}@{2,4}:base-clique;{6,9}@{2,4}:cone;{5,9}@{3,4}:base-clique;{5,9}@{3,4}:cone;{4,5,6,9}@{1,2}:base-clique;{4,5,6,9}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0046,ddgp,2,10,2,3-9;8-10,"{1,2,3,4,5,7,8,9,10}","{4,5,7,8,9,10}",6,11,6,7,2,6,4,16,0,0,1,12,6,6,0,1,True,True,"{10}@{4,7}:base-clique;{10}@{4,7}:cone;{9}@{2,5}:base-clique;{9}@{2,5}:cone;{8}@{2,3}:cone;{7,10}@{4,5}:base-clique;{7,10}@{4,5}:cone;{5,7,9,10}@{1,3}:base-clique;{5,7,9,10}@{1,3}:cone;{4,7,10}@{2,3}:cone;{4,7,8,10}@{2,3}:base-clique",,16,1,4,0,True,True,True
ddgp-p2-n10-0047,ddgp,2,10,2,1-8;8-10,"{1,2,3,4,5,6,8,10}","{4,5,6,8,10}",5,10,5,2,1,5,4,16,0,0,1,8,5,5,0,1,True,True,"{10}@{1,6}:base-clique;{10}@{1,6}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone;{6,10}@{2,3}:base-clique;{6,10}@{2,3}:cone;{5,8}@{1,4}:base-clique;{5,8}@{1,4}:cone;{4,5,8}@{1,2}:base-clique;{4,5,8}@{1,2}:cone",,16,1,4,0,True,True,True
ddgp-p2-n10-0048,ddgp,2,10,2,2-10;4-7,"{1,2,3,4,5,7,10}","{4,5,7,10}",4,8,4,8,3,4,1,2,0,0,1,11,4,4,0,1,True,True,"{10}@{3,5}:base-clique;{10}@{3,5}:cone;{7}@{2,5}:base-clique;{7}@{2,5}:cone;{5,7,10}@{1,4}:base-clique;{5,7,10}@{1,4}:cone;{4,5,7,10}@{2,3}:base-clique;{4,5,7,10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0049,ddgp,2,10,2,2-9;9-10,"{1,2,3,4,6,7,9,10}","{4,6,7,9,10}",5,10,5,10,3,5,2,4,0,0,1,15,5,5,0,1,True,True,"{10}@{1,7}:base-clique;{10}@{1,7}:cone;{9}@{4,7}:base-clique;{9}@{4,7}:cone;{7,9,10}@{2,6}:base-clique;{7,9,10}@{2,6}:cone;{6,7,9,10}@{1,3}:base-clique;{6,7,9,10}@{1,3}:cone;{4,9}@{2,3}:base-clique;{4,9}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0050,ddgp,2,10,2,1-7;4-8,"{1,2,3,4,5,7,8}","{4,5,7,8}",4,8,4,5,2,4,2,4,0,0,1,9,4,4,0,1,True,True,"{8}@{5,7}:base-clique;{8}@{5,7}:cone;{7,8}@{2,5}:base-clique;{7,8}@{2,5}:cone;{5,7,8}@{3,4}:base-clique;{5,7,8}@{3,4}:cone;{4,5,7,8}@{1,3}:base-clique;{4,5,7,8}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0051,ddgp,2,10,2,4-5;6-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,11,6,13,4,6,2,4,0,0,1,16,6,6,0,1,True,True,"{10}@{7,8}:base-clique;{10}@{7,8}:cone;{8,10}@{1,3}:base-clique;{8,10}@{1,3}:cone;{7,10}@{5,6}:base-clique;{7,10}@{5,6}:cone;{6,7,10}@{3,5}:base-clique;{6,7,10}@{3,5}:cone;{5,6,7,10}@{1,2}:cone;{4}@{1,2}:cone;{4,5,6,7,10}@{1,2}:base-clique",,4,1,2,0,True,True,True
ddgp-p2-n10-0052,ddgp,2,10,2,2-10;5-9,"{1,2,3,4,5,6,9,10}","{4,5,6,9,10}",5,8,5,8,4,6,2,4,0,0,1,11,6,6,0,1,True,True,"{10}@{6,9}:base-clique;{10}@{6,9}:cone;{9,10}@{3,4}:cone;{6,10}@{3,4}:cone;{5}@{3,4}:cone;{5,6,9,10}@{3,4}:base-clique;{4,5,6,9,10}@{1,2}:base-clique;{4,5,6,9,10}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0053,ddgp,2,10,2,2-10;8-10,"{1,2,4,8,10}","{4,8,10}",3,6,3,0,0,3,3,8,2,1,2,3,2,3,1,2,True,True,"{10}@{1,4}:base-clique;{10}@{1,4}:cone;{8}@{2,4}:base-clique;{8}@{2,4}:cone;{4,8,10}@{1,2}:base-clique;{4,8,10}@{1,2}:cone","{4,8,10}@{1,2}:base-clique;{4,8,10}@{1,2}:cone",8,2,3,1,True,True,True
ddgp-p2-n10-0054,ddgp,2,10,2,1-7;8-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,12,6,10,4,6,2,4,0,0,1,15,6,6,0,1,True,True,"{10}@{3,4}:base-clique;{10}@{3,4}:cone;{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{2,3}:base-clique;{7}@{2,3}:cone;{6,8}@{1,3}:base-clique;{6,8}@{1,3}:cone;{5,8}@{2,4}:base-clique;{5,8}@{2,4}:cone;{4,5,8,10}@{1,2}:base-clique;{4,5,8,10}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0055,ddgp,2,10,2,3-10;4-5,"{1,2,3,4,5,6,7,10}","{4,5,6,7,10}",5,9,5,8,4,6,2,4,0,0,1,12,6,6,0,1,True,True,"{10}@{6,7}:base-clique;{10}@{6,7}:cone;{7,10}@{1,3}:cone;{6,10}@{2,5}:base-clique;{6,10}@{2,5}:cone;{5,6,10}@{1,3}:cone;{5,6,7,10}@{1,3}:base-clique;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0056,ddgp,2,10,2,1-10;6-8,"{1,2,3,4,6,8,10}","{4,6,8,10}",4,7,4,0,0,4,4,16,0,0,1,4,4,4,0,1,True,True,"{10}@{3,6}:base-clique;{10}@{3,6}:cone;{8}@{3,4}:cone;{6,10}@{3,4}:cone;{6,8,10}@{3,4}:base-clique;{4,6,8,10}@{2,3}:base-clique;{4,6,8,10}@{2,3}:cone",,16,1,4,0,True,True,True
ddgp-p2-n10-0057,ddgp,2,10,2,6-8;7-9,"{1,2,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,12,6,9,4,6,2,4,0,0,1,15,6,6,0,1,True,True,"{9}@{2,6}:base-clique;{9}@{2,6}:cone;{8}@{2,5}:base-clique;{8}@{2,5}:cone;{7}@{4,5}:base-clique;{7}@{4,5}:cone;{6,9}@{3,5}:base-clique;{6,9}@{3,5}:cone;{5,6,7,8,9}@{2,3}:base-clique;{5,6,7,8,9}@{2,3}:cone;{4,7}@{1,3}:base-clique;{4,7}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0058,ddgp,2,10,2,2-7;8-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,11,6,4,2,6,4,16,2,1,2,9,5,6,1,2,True,True,"{10}@{3,4}:base-clique;{10}@{3,4}:cone;{8}@{1,3}:cone;{7}@{5,6}:base-clique;{7}@{5,6}:cone;{6,7}@{2,5}:base-clique;{6,7}@{2,5}:cone;{5,6,7}@{1,3}:cone;{5,6,7,8}@{1,3}:base-clique;{4,10}@{1,2}:base-clique;{4,10}@{1,2}:cone","{6,7}@{2,5}:base-clique;{6,7}@{2,5}:cone",16,2,4,1,True,True,True
ddgp-p2-n10-0059,ddgp,2,10,2,3-10;7-8,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,13,7,19,6,8,2,4,0,0,1,25,8,8,0,1,True,True,"{10}@{6,9}:base-clique;{10}@{6,9}:cone;{9,10}@{5,8}:base-clique;{9,10}@{5,8}:cone;{8,9,10}@{1,2}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7,10}@{1,2}:cone;{6,7,8,9,10}@{1,2}:base-clique;{5,9,10}@{3,4}:base-clique;{5,9,10}@{3,4}:cone;{4,5,7,9,10}@{1,3}:base-clique;{4,5,7,9,10}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0060,ddgp,2,10,2,4-6;5-6,"{1,2,3,4,5,6}","{4,5,6}",3,5,3,1,1,3,2,4,0,0,1,4,3,3,0,1,True,True,"{6}@{1,2}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4}@{1,2}:cone;{4,6}@{1,2}:base-clique",,4,1,2,0,True,True,True
ddgp-p2-n10-0061,ddgp,2,10,2,4-6;5-8,"{1,2,3,4,5,6,8}","{4,5,6,8}",4,8,4,3,1,4,3,8,0,0,1,7,4,4,0,1,True,True,"{8}@{1,3}:base-clique;{8}@{1,3}:cone;{6}@{1,5}:base-clique;{6}@{1,5}:cone;{5,6}@{1,4}:base-clique;{5,6}@{1,4}:cone;{4,5,6}@{2,3}:base-clique;{4,5,6}@{2,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0062,ddgp,2,10,2,1-5;5-7,"{1,2,3,5,6,7}","{5,6,7}",3,6,3,3,3,3,0,1,0,0,1,5,3,3,0,1,True,True,"{7}@{2,6}:base-clique;{7}@{2,6}:cone;{6,7}@{2,5}:base-clique;{6,7}@{2,5}:cone;{5,6,7}@{2,3}:base-clique;{5,6,7}@{2,3}:cone",,1,1,0,0,True,True,True
ddgp-p2-n10-0063,ddgp,2,10,2,4-8;6-10,"{1,2,3,4,6,8,10}","{4,6,8,10}",4,7,4,0,0,4,4,16,0,0,1,4,4,4,0,1,True,True,"{10}@{2,3}:cone;{8}@{2,6}:base-clique;{8}@{2,6}:cone;{6,8}@{2,3}:cone;{6,8,10}@{2,3}:base-clique;{4}@{1,3}:base-clique;{4}@{1,3}:cone",,16,1,4,0,True,True,True
ddgp-p2-n10-0064,ddgp,2,10,2,1-7;5-6,"{1,2,3,4,5,6,7}","{4,5,6,7}",4,8,4,5,3,4,1,2,0,0,1,9,4,4,0,1,True,True,"{7}@{2,4}:base-clique;{7}@{2,4}:cone;{6}@{2,3}:base-clique;{6}@{2,3}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone;{4,5,7}@{1,2}:base-clique;{4,5,7}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0065,ddgp,2,10,2,1-7;1-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,12,6,19,5,6,1,2,0,0,1,25,6,6,0,1,True,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone;{8,10}@{4,7}:base-clique;{8,10}@{4,7}:cone;{7,8,10}@{2,6}:base-clique;{7,8,10}@{2,6}:cone;{6,7,8,10}@{1,5}:base-clique;{6,7,8,10}@{1,5}:cone;{5,6,7,8,10}@{1,4}:base-clique;{5,6,7,8,10}@{1,4}:cone;{4,5,6,7,8,10}@{2,3}:base-clique;{4,5,6,7,8,10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0066,ddgp,2,10,2,4-9;7-8,"{1,3,4,5,6,7,8,9}","{4,5,6,7,8,9}",6,11,6,2,1,6,5,32,3,2,4,6,4,6,2,4,True,True,"{9}@{3,8}:base-clique;{9}@{3,8}:cone;{8,9}@{4,6}:base-clique;{8,9}@{4,6}:cone;{7}@{4,5}:base-clique;{7}@{4,5}:cone;{6,8,9}@{3,4}:cone;{5,7}@{3,4}:cone;{5,6,7,8,9}@{3,4}:base-clique;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone","{5,6,7,8,9}@{3,4}:base-clique;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone",32,4,5,2,True,True,True
ddgp-p2-n10-0067,ddgp,2,10,2,2-9;3-8,"{1,2,3,4,5,8,9}","{4,5,8,9}",4,7,4,5,2,4,2,4,0,0,1,9,4,4,0,1,True,True,"{9}@{1,5}:cone;{8}@{1,5}:cone;{8,9}@{1,5}:base-clique;{5,8,9}@{2,4}:base-clique;{5,8,9}@{2,4}:cone;{4,5,8,9}@{1,3}:base-clique;{4,5,8,9}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0068,ddgp,2,10,2,1-10;3-9,"{1,2,3,4,5,7,9,10}","{4,5,7,9,10}",5,10,5,13,4,5,1,2,0,0,1,18,5,5,0,1,True,True,"{10}@{7,9}:base-clique;{10}@{7,9}:cone;{9,10}@{2,4}:base-clique;{9,10}@{2,4}:cone;{7,10}@{3,5}:base-clique;{7,10}@{3,5}:cone;{5,7,10}@{1,2}:base-clique;{5,7,10}@{1,2}:cone;{4,9,10}@{2,3}:base-clique;{4,9,10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0069,ddgp,2,10,2,2-8;2-9,"{1,2,3,4,6,8,9}","{4,6,8,9}",4,8,4,6,3,4,1,2,0,0,1,10,4,4,0,1,True,True,"{9}@{1,6}:base-clique;{9}@{1,6}:cone;{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6,9}@{2,4}:base-clique;{6,9}@{2,4}:cone;{4,6,8,9}@{1,3}:base-clique;{4,6,8,9}@{1,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0070,ddgp,2,10,2,1-10;3-7,"{1,2,3,5,7,8,10}","{5,7,8,10}",4,8,4,7,3,4,1,2,0,0,1,10,4,4,0,1,True,True,"{10}@{3,8}:base-clique;{10}@{3,8}:cone;{8,10}@{1,7}:base-clique;{8,10}@{1,7}:cone;{7,8,10}@{1,5}:base-clique;{7,8,10}@{1,5}:cone;{5,7,8,10}@{2,3}:base-clique;{5,7,8,10}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0071,ddgp,2,10,2,5-10;7-10,"{1,2,3,4,5,7,10}","{4,5,7,10}",4,8,4,3,2,4,2,4,0,0,1,8,4,4,0,1,True,True,"{10}@{2,4}:base-clique;{10}@{2,4}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone;{5}@{1,2}:base-clique;{5}@{1,2}:cone;{4,7,10}@{2,3}:base-clique;{4,7,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0072,ddgp,2,10,2,2-7;9-10,"{1,2,3,4,5,6,7,8,9,10}","{4,5,6,7,8,9,10}",7,14,7,10,5,7,2,4,0,0,1,17,7,7,0,1,True,True,"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{9}@{3,8}:base-clique;{9}@{3,8}:cone;{8,9}@{5,6}:base-clique;{8,9}@{5,6}:cone;{7,10}@{1,6}:base-clique;{7,10}@{1,6}:cone;{6,7,8,9,10}@{3,5}:base-clique;{6,7,8,9,10}@{3,5}:cone;{5,6,7,8,9,10}@{3,4}:base-clique;{5,6,7,8,9,10}@{3,4}:cone;{4,5,6,7,8,9,10}@{2,3}:base-clique;{4,5,6,7,8,9,10}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0073,ddgp,2,10,2,2-6;3-8,"{1,2,3,4,5,6,8}","{4,5,6,8}",4,8,4,2,1,4,3,8,0,0,1,6,4,4,0,1,True,True,"{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6}@{4,5}:base-clique;{6}@{4,5}:cone;{5,6}@{3,4}:base-clique;{5,6}@{3,4}:cone;{4,5,6,8}@{1,2}:base-clique;{4,5,6,8}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0074,ddgp,2,10,2,3-9;4-9,"{1,3,4,6,9}","{4,6,9}",3,6,3,2,1,3,2,4,2,1,2,4,2,3,1,2,True,True,"{9}@{1,6}:base-clique;{9}@{1,6}:cone;{6,9}@{3,4}:base-clique;{6,9}@{3,4}:cone;{4,6,9}@{1,3}:base-clique;{4,6,9}@{1,3}:cone","{4,6,9}@{1,3}:base-clique;{4,6,9}@{1,3}:cone",4,2,2,1,True,True,True
ddgp-p2-n10-0075,ddgp,2,10,2,2-8;3-5,"{1,2,3,4,5,8}","{4,5,8}",3,6,3,0,0,3,3,8,0,0,1,3,3,3,0,1,True,True,"{8}@{1,3}:base-clique;{8}@{1,3}:cone;{5}@{1,4}:base-clique;{5}@{1,4}:cone;{4,5}@{1,2}:base-clique;{4,5}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-p2-n10-0076,ddgp,2,10,2,1-4;3-8,"{1,2,3,4,5,8}","{4,5,8}",3,6,3,0,0,3,3,8,2,1,2,2,2,3,1,2,True,True,"{8}@{1,5}:base-clique;{8}@{1,5}:cone;{5,8}@{1,3}:base-clique;{5,8}@{1,3}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone","{5,8}@{1,3}:base-clique;{5,8}@{1,3}:cone",8,2,3,1,True,True,True
ddgp-p2-n10-0077,ddgp,2,10,2,4-8;8-9,"{1,2,4,5,7,8,9}","{4,5,7,8,9}",5,8,5,3,2,6,4,16,1,1,2,8,5,6,1,2,True,True,"{9}@{2,5}:base-clique;{9}@{2,5}:cone;{8}@{5,7}:base-clique;{8}@{5,7}:cone;{7,8}@{1,2}:cone;{5,8,9}@{1,2}:cone;{4}@{1,2}:cone;{4,5,7,8,9}@{1,2}:base-clique","{4,5,7,8,9}@{1,2}:base-clique",16,2,4,1,True,True,True
ddgp-p2-n10-0078,ddgp,2,10,2,2-6;4-7,"{2,3,4,5,6,7}","{4,5,6,7}",4,7,4,0,0,4,4,16,1,1,2,4,3,4,1,2,True,True,"{7}@{3,6}:base-clique;{7}@{3,6}:cone;{6,7}@{3,5}:base-clique;{6,7}@{3,5}:cone;{5,6,7}@{2,3}:cone;{4}@{2,3}:cone;{4,5,6,7}@{2,3}:base-clique","{4,5,6,7}@{2,3}:base-clique",16,2,4,1,True,True,True
ddgp-p2-n10-0079,ddgp,2,10,2,2-6;2-7,"{1,2,3,4,5,6,7}","{4,5,6,7}",4,7,4,7,3,4,1,2,0,0,1,11,4,4,0,1,True,True,"{7}@{3,5}:cone;{6}@{3,5}:cone;{6,7}@{3,5}:base-clique;{5,6,7}@{1,4}:base-clique;{5,6,7}@{1,4}:cone;{4,5,6,7}@{1,2}:base-clique;{4,5,6,7}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0080,ddgp,2,10,2,1-5;5-9,"{1,2,3,4,5,9}","{4,5,9}",3,6,3,3,2,3,1,2,0,0,1,7,3,3,0,1,True,True,"{9}@{3,4}:base-clique;{9}@{3,4}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4,9}@{1,2}:base-clique;{4,9}@{1,2}:cone",,2,1,1,0,True,True,True
ddgp-p2-n10-0081,ddgp,2,10,2,2-9;3-10,"{1,2,3,4,5,6,9,10}","{4,5,6,9,10}",5,10,5,10,3,5,2,4,0,0,1,15,5,5,0,1,True,True,"{10}@{1,6}:base-clique;{10}@{1,6}:cone;{9}@{4,6}:base-clique;{9}@{4,6}:cone;{6,9,10}@{2,5}:base-clique;{6,9,10}@{2,5}:cone;{5,6,9,10}@{3,4}:base-clique;{5,6,9,10}@{3,4}:cone;{4,5,6,9,10}@{1,2}:base-clique;{4,5,6,9,10}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-p2-n10-0082,ddgp,2,10,2,1-7;2-8,"{1,2,3,5,6,7,8}","{5,6,7,8}",4,8,4,3,2,4,2,4,0,0,1,6,4,4,0,1,True,True,"{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{3,5}:base-clique;{7}@{3,5}:cone;{6,8}@{1,5}:base-clique;{6,8}@{1,5}:cone;{5,6,7,8}@{1,2}:base-clique;{5,6,7,8}@{1,2}:cone",,4,1,2,0,True,True,True
